#bucketbench0.5_10000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,17,28.4400,3.5399,45.8000,162.1294,61.4534
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,18,28.4400,3.2347,41.1833,133.2161,41.2210
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,19,28.4400,3.5395,42.6857,151.0872,50.4231
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,20,28.4400,3.5391,42.8714,151.7263,51.0743
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,21,28.4400,3.5398,45.9429,162.6281,61.9565
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,22,28.4400,3.5445,39.2714,139.1969,38.3918
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,23,28.4400,3.5395,42.8714,151.7430,51.0799
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,24,28.4400,3.5387,46.1857,163.4377,62.7969
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,25,28.4400,3.5398,39.3857,139.4192,38.7461
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,26,28.4400,3.5394,42.8143,151.5353,50.8758
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,27,28.4400,3.5401,46.0571,163.0454,62.3659
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,28,28.4400,3.5401,39.4143,139.5308,38.8501
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,20000000,29,28.4400,3.5395,43.1857,152.8573,52.1929
#bucketbench0.5_30000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,0,28.4400,8.0843,47.5438,384.3569,154.4400
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,1,28.4400,8.0785,48.9500,395.4419,165.6898
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,2,28.4400,8.0756,46.0875,372.1828,142.5136
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,3,28.4400,8.0777,47.3688,382.6294,152.9003
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,4,28.4400,8.0761,47.5687,384.1709,154.4861
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,5,28.4400,8.0759,48.9500,395.3154,165.6368
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,6,28.4400,8.0769,46.1875,373.0538,143.3455
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,7,28.4400,8.0908,47.4312,383.7552,153.6538
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,8,28.4400,8.5824,47.7882,410.1398,166.0551
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,9,28.4400,8.0808,47.3750,382.8275,153.0098
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,10,28.4400,8.0780,47.5375,384.0100,154.2704
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,11,28.4400,8.1409,50.2800,409.3236,177.7969
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,12,28.4400,8.0784,45.9625,371.3021,141.5532
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,13,28.4400,8.0790,47.4437,383.2983,153.5314
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,14,28.4400,8.0824,47.6062,384.7710,154.9086
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,15,28.4400,8.0761,48.8750,394.7202,165.0354
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,16,28.4400,8.5801,46.3235,397.4616,153.4429
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,17,28.4400,8.0764,48.9125,395.0370,165.3441
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,18,28.4400,8.0765,46.0875,372.2262,142.5302
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,19,28.4400,8.1142,47.5375,385.7311,154.9619
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,20,28.4400,8.5838,47.9294,411.4143,167.2923
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,21,28.4400,8.0771,47.5500,384.0683,154.3543
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,22,28.4400,8.0870,47.6687,385.4977,155.5031
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,23,28.4400,8.0762,48.9500,395.3317,165.6436
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,24,28.4400,8.5847,46.3882,398.2277,154.0797
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,25,28.4400,8.0780,48.9125,395.1138,165.3763
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,30000000,26,28.4400,8.3463,47.4625,396.1380,158.7682
